geography_desc,year_desc,category,commodity_desc,amount,unit_desc
Hubei,1980,Hog inventory,Hog Inventory,15893,1000 head
Hubei,1980,Hog slaughter,Hog slaughter,10486,1000 head
Hubei,1980,Milk production,Milk production,24.045,1000 tons
Hubei,1980,Peanut production,peanuts,58.5,1000 tons
Hubei,1980,Peanut sown area,peanut,40.7333333333333,1000 hectares
Hubei,1980,Pork production,Pork production,541.24,1000 tons
Hubei,1980,Rapeseed production,rapeseed,115.85,1000 tons
Hubei,1980,Rapeseed sown area,rapeseed,175.333333333333,1000 hectares
Hubei,1980,Rice production,rice,10380,1000 tons
Hubei,1980,Rice sown area,rice,2708.2,1000 hectares
Hubei,1980,Sown area: All crops,total sown area,7477.06666666667,1000 hectares
Hubei,1980,Soybean sown area,soybeans,174,1000 hectares
Hubei,1980,Soybeans production,soybeans,115,1000 tons
Hubei,1980,Tuber production,tubers,875,1000 tons
Hubei,1980,Tuber sown area,tubers,387.466666666667,1000 hectares
Hubei,1980,Wheat production,wheat,2665,1000 tons
Hubei,1980,Wheat sown area,wheat,1292.26666666666,1000 hectares
Hubei,1979,Corn production,corn,1100,1000 tons
Hubei,1979,Corn sown area,corn,412.133333333333,1000 hectares
Hubei,1979,Cotton production,cotton,448,1000 tons
Hubei,1979,Cotton sown area,cotton,578,1000 hectares
Hubei,1979,Grain production,total grain,18495,1000 tons
Hubei,1979,Grain sown area,total grain,5489.2,1000 hectares
Hubei,1979,Hog inventory,Hog Inventory,17488,1000 head
Hubei,1979,Hog slaughter,Hog slaughter,10267,1000 head
Hubei,1979,Milk production,Milk production,21.965,1000 tons
Hubei,1979,Peanut production,peanuts,66.2,1000 tons
Hubei,1979,Peanut sown area,peanut,36.4,1000 hectares
Hubei,1979,Pork production,Pork production,519.3,1000 tons
Hubei,1979,Rapeseed production,rapeseed,148.8,1000 tons
Hubei,1979,Rapeseed sown area,rapeseed,189.666666666667,1000 hectares
Hubei,1979,Rice production,rice,12645,1000 tons
Hubei,1979,Rice sown area,rice,2730.53333333333,1000 hectares
Hubei,1979,Sown area: All crops,total sown area,7777,1000 hectares
Hubei,1979,Soybean sown area,soybeans,224,1000 hectares
Hubei,1979,Soybeans production,soybeans,275,1000 tons
Hubei,1979,Tuber production,tubers,955,1000 tons
Hubei,1979,Tuber sown area,tubers,421,1000 hectares
Hubei,1979,Wheat production,wheat,2835,1000 tons
Hubei,1979,Wheat sown area,wheat,1254.66666666666,1000 hectares
Hubei,1978,Grain production,total grain,17255,1000 tons
Hubei,1978,Grain sown area,total grain,5544.8,1000 hectares
Hubei,1977,Grain production,total grain,16165,1000 tons
Hubei,1977,Grain sown area,total grain,5656.4,1000 hectares
Hubei,1976,Grain production,total grain,16980,1000 tons
Hubei,1976,Grain sown area,total grain,5584.6,1000 hectares
Hubei,1975,Grain production,total grain,15615,1000 tons
Hubei,1975,Grain sown area,total grain,5578.93333333333,1000 hectares
Hubei,1974,Grain production,total grain,14740,1000 tons
Hubei,1974,Grain sown area,total grain,5556.53333333333,1000 hectares
Hubei,1973,Grain production,total grain,15760,1000 tons
Hubei,1973,Grain sown area,total grain,8373.3,1000 hectares
Hubei,1972,Grain production,total grain,13575,1000 tons
Hubei,1972,Grain sown area,total grain,5571.73333333333,1000 hectares
Hubei,1971,Grain production,total grain,13345,1000 tons
Hubei,1971,Grain sown area,total grain,5675.06666666667,1000 hectares
Hubei,1970,Grain production,total grain,12685,1000 tons
Hubei,1970,Grain sown area,total grain,5394.6,1000 hectares
Hubei,1969,Grain production,total grain,10255,1000 tons
Hubei,1969,Grain sown area,total grain,5061.6,1000 hectares
Hubei,1968,Grain production,total grain,11245,1000 tons
Hubei,1968,Grain sown area,total grain,4957,1000 hectares
Hubei,1967,Grain production,total grain,11225,1000 tons
Hubei,1967,Grain sown area,total grain,5183.6,1000 hectares
Hubei,1966,Grain production,total grain,12020,1000 tons
Hubei,1966,Grain sown area,total grain,5469.33333333333,1000 hectares
Hubei,1965,Grain production,total grain,12415,1000 tons
Hubei,1965,Grain sown area,total grain,5824.93333333333,1000 hectares
Hubei,1964,Grain production,total grain,10435,1000 tons
Hubei,1964,Grain sown area,total grain,5871.73333333333,1000 hectares
Hubei,1963,Grain production,total grain,10630,1000 tons
Hubei,1963,Grain sown area,total grain,5884.6,1000 hectares
Hunan,2007,Aquatic product production,Aquatic products,170.1,"10,000 tons"
Hunan,2007,Cattle & buffalo inventory,Cattle & buffalo,407.7,"10,000 head"
Hunan,2007,Corn production,corn,1163,1000 tons
Hunan,2007,Corn sown area,corn,220.2,1000 hectares
Hunan,2007,Cotton production,cotton,244.2,1000 tons
Hunan,2007,Cotton sown area,cotton,172,1000 hectares
Hunan,2007,Cultivated land area (revised in 1996),Cultivated area,3789,1000 hectares
Hunan,2007,Egg production,Egg production,856.2,1000 tons
Hunan,2007,Fruit orchard area,orchards,480.8,1000 hectares
Hunan,2007,Goat inventory,Goats,501.6,"10,000 head"
Hunan,2007,Grain production,total grain,26922,1000 tons
Hunan,2007,Grain sown area,total grain,4531.3,1000 hectares
Hunan,2007,Grape production,grapes,73.2,1000 tons
Hunan,2007,Hog inventory,Hog Inventory,37720,1000 head
Hunan,2007,Hog slaughter,Hog slaughter,48167,1000 head
Hunan,2007,Meat production,Meat Production,4227.2,1000 tons
Hunan,2007,Milk production,Milk production,76.7,1000 tons
Hunan,2007,Peanut production,peanuts,171.3,1000 tons
Hunan,2007,Peanut sown area,peanut,73.8,1000 hectares
Hunan,2007,Pear production,pears,133.2,1000 tons
Hunan,2007,Pork production,Pork production,3484.8,1000 tons
Hunan,2007,Rapeseed production,rapeseed,910.1,1000 tons
Hunan,2007,Rapeseed sown area,rapeseed,609.9,1000 hectares
Hunan,2007,Rice production,rice,24257,1000 tons
Hunan,2007,Rice sown area,rice,3897.2,1000 hectares
Hunan,2007,Rural population,rural population,37844,1000
Hunan,2007,Sheep inventory,Sheep,0.1,"10,000 head"
Hunan,2007,Sown area: All crops,total sown area,7390.7,1000 hectares
Hunan,2007,Soybean sown area,soybeans,154.2,1000 hectares
Hunan,2007,Soybeans production,soybeans,204,1000 tons
Hunan,2007,Total population,total population,63550,Thousands
Hunan,2007,Total value of ag output,total,2632.2,100 million yuan
Hunan,2007,Tuber production,tubers,1063,1000 tons
Hunan,2007,Tuber sown area,tubers,220.9,1000 hectares
Hunan,2007,Value of crop output,farming (nongye),1243.2,100 million yuan
Hunan,2007,Value of fisheries output,fisheries,154.7,100 million yuan
Hunan,2007,Value of forestry output,forestry,144.1,100 million yuan
Hunan,2007,Value of livestock output,livestock,1013.8,100 million yuan
Hunan,2007,Vegetable & melons sown area,vegetables,983.8,1000 hectares
Hunan,2007,Vegetable production,vegetables,26522,1000 tons
Hunan,2007,Wheat production,wheat,32,1000 tons
Hunan,2007,Wheat sown area,wheat,13.6,1000 hectares
Hunan,2006,Aquatic product production,Aquatic products,184.6585,"10,000 tons"
Hunan,2006,Corn production,corn,1372,1000 tons
Hunan,2006,Corn sown area,corn,268.5,1000 hectares
Hunan,2006,Cotton production,cotton,248,1000 tons
Hunan,2006,Cotton sown area,cotton,166.3,1000 hectares
Hunan,2006,Egg production,Egg production,952.929,1000 tons
Hunan,2006,Fruit orchard area,orchards,450.59,1000 hectares
Hunan,2006,Goat inventory,Goats,693.94,"10,000 head"
Hunan,2006,Grain production,total grain,2706.2,1000 tons
Hunan,2006,Grain sown area,total grain,4807.3,1000 hectares
Hunan,2006,Grape production,grapes,59.502,1000 tons
Hunan,2006,Hog inventory,Hog Inventory,43798.4,1000 head
Hunan,2006,Hog slaughter,Hog slaughter,62423.7,1000 head
Hunan,2006,Meat production,Meat production,5397.191,1000 tons
Hunan,2006,Milk production,Milk production,72.749,1000 tons
Hunan,2006,Peanut production,peanuts,330.788,1000 tons
Hunan,2006,Peanut sown area,peanut,140.08,1000 hectares
Hunan,2006,Pear production,pears,117.613,1000 tons
Hunan,2006,Pork production,Pork production,4496.257,1000 tons
Hunan,2006,Rapeseed production,rapeseed,1149.021,1000 tons
Hunan,2006,Rapeseed sown area,rapeseed,767.33,1000 hectares
Hunan,2006,Rice production,rice,23197,1000 tons
Hunan,2006,Rice sown area,rice,3777.2,1000 hectares
Hunan,2006,Sheep inventory,Sheep,0.14,"10,000 head"
Hunan,2006,Sown area: All crops,total sown area,8074.02,1000 hectares
Hunan,2006,Soybean sown area,soybeans,183.5,1000 hectares
Hunan,2006,Soybeans production,soybeans,426,1000 tons
Hunan,2006,Total population,total population,63420,Thousands
Hunan,2006,Total value of ag output,Total,2131.90978,100 million yuan
Hunan,2006,Tuber production,tubers,1665,1000 tons
Hunan,2006,Tuber sown area,tubers,382.8,1000 hectares
Hunan,2006,Value of crop output,farming (nongye),1023.51403,100 million yuan
Hunan,2006,Value of fisheries output,fisheries,150.462,100 million yuan
Hunan,2006,Value of forestry output,forestry,112.45395,100 million yuan
Hunan,2006,Value of livestock output,livestock,808.28634,100 million yuan
Hunan,2006,Vegetable & melons sown area,vegetables,1167.03,1000 hectares
Hunan,2006,Vegetable production,vegetables,25268.22,1000 tons
Hunan,2006,Wheat production,wheat,131,1000 tons
Hunan,2006,Wheat sown area,wheat,62,1000 hectares
Hunan,2005,Aquatic product production,Aquatic products,179.2164,"10,000 tons"
Hunan,2005,City population,city population,8070,1000
Hunan,2005,Corn production,corn,1340,1000 tons
Hunan,2005,Corn sown area,corn,277.3,1000 hectares
Hunan,2005,Cotton production,cotton,197.511,1000 tons
Hunan,2005,Cotton sown area,cotton,150.9,1000 hectares
Hunan,2005,Egg production,Egg production,920.579,1000 tons
Hunan,2005,Fruit orchard area,orchards,430.76,1000 hectares
Hunan,2005,Goat inventory,Goats,711.12,"10,000 head"
Hunan,2005,Grain production,total grain,26786,1000 tons
Hunan,2005,Grain sown area,total grain,4838.6,1000 hectares
Hunan,2005,Grape production,grapes,52.255,1000 tons
Hunan,2005,Hog inventory,Hog Inventory,44350.1,1000 head
Hunan,2005,Hog slaughter,Hog slaughter,61763.3,1000 head
Hunan,2005,Meat production,Meat production,5234.53522,1000 tons
Hunan,2005,Milk production,Milk production,69.09,1000 tons
Hunan,2005,Peanut production,peanuts,316.909,1000 tons
Hunan,2005,Peanut sown area,peanut,137.5,1000 hectares
Hunan,2005,Pear production,pears,108.417,1000 tons
Hunan,2005,Pork production,Pork production,4369.684,1000 tons
Hunan,2005,Rapeseed production,rapeseed,1082.129,1000 tons
Hunan,2005,Rapeseed sown area,rapeseed,752.2,1000 hectares
Hunan,2005,Rice production,rice,22962,1000 tons
Hunan,2005,Rice sown area,rice,3795.2,1000 hectares
Hunan,2005,Rural population,Rural population,35339.4,1000
Hunan,2005,Sheep inventory,Sheep,0.14,"10,000 head"
Hunan,2005,Sown area: All crops,total sown area,7977.6,1000 hectares
Hunan,2005,Soybean sown area,soybeans,187.1,1000 hectares
Hunan,2005,Soybeans production,soybeans,400,1000 tons
Hunan,2005,Total population,total population,63260,Thousands
Hunan,2005,Total value of ag output ,Total,2056.24425,100 million yuan
Hunan,2005,Town population,Town population,13306.8,1000
Hunan,2005,Tuber production,tubers,1692,1000 tons
Hunan,2005,Tuber sown area,tubers,383.3,1000 hectares
Hunan,2005,Value of crop output,farming (nongye),947.7,100 million yuan
Hunan,2005,Value of fisheries output,fisheries,138.37244,100 million yuan
Hunan,2005,Value of forestry output,forestry,100.96343,100 million yuan
Hunan,2005,Value of livestock output,livestock,834.51657,100 million yuan
Hunan,2005,Vegetable & melons sown area,vegetables,1109.4,1000 hectares
Hunan,2005,Vegetable production,vegetables,23990.46,1000 tons
Hunan,2005,Wheat production,wheat,134,1000 tons
Hunan,2005,Wheat sown area,wheat,65.7,1000 hectares
Hunan,2004,Aquatic product production,Aquatic products,166.1,"10,000 tons"
Hunan,2004,Corn production,corn,1266.3,1000 tons
Hunan,2004,Corn sown area,corn,276.5,1000 hectares
Hunan,2004,Cotton production,cotton,203,1000 tons
Hunan,2004,Cotton sown area,cotton,167.7,1000 hectares
Hunan,2004,Egg production,Egg production,880.924,1000 tons
Hunan,2004,Fruit orchard area,orchards,406.2,1000 hectares
Hunan,2004,Goat inventory,Goats,671,"10,000 head"
Hunan,2004,Grain production,total grain,26400,1000 tons
Hunan,2004,Grain sown area,total grain,4754.1,1000 hectares
Hunan,2004,Grape production,grapes,46.153,1000 tons
Hunan,2004,Hog inventory,Hog Inventory,43434,1000 head
Hunan,2004,Hog slaughter,Hog slaughter,60887,1000 head
Hunan,2004,Meat production,Meat Production,5170.90575,1000 tons
Hunan,2004,Milk production,Milk production,66.57,1000 tons
Hunan,2004,Peanut production,peanuts,314.464,1000 tons
Hunan,2004,Peanut sown area,peanut,139.9,1000 hectares
Hunan,2004,Pear production,pears,84.435,1000 tons
Hunan,2004,Pork production,Pork production,4291.177,1000 tons
Hunan,2004,Rapeseed production,rapeseed,1069.674,1000 tons
Hunan,2004,Rapeseed sown area,rapeseed,728.2,1000 hectares
Hunan,2004,Rice production,rice,22855.1,1000 tons
Hunan,2004,Rice sown area,rice,3716.8,1000 hectares
Hunan,2004,Sheep inventory,Sheep,0.1,"10,000 head"
Hunan,2004,Sown area: All crops,total sown area,7886.2,1000 hectares
Hunan,2004,Soybean sown area,soybeans,188.1,1000 hectares
Hunan,2004,Soybeans production,soybeans,399,1000 tons
Hunan,2004,Total population,total population,66980,Thousands
Hunan,2004,Total value of ag output ,Total,1913.3,100 million yuan
Hunan,2004,Tuber production,tubers,1467.4,1000 tons
Hunan,2004,Tuber sown area,tubers,360.3,1000 hectares
Hunan,2004,Value of crop output,farming (nongye),874,100 million yuan
Hunan,2004,Value of fisheries output ,fisheries,119.9,100 million yuan
Hunan,2004,Value of forestry output ,forestry,91.3,100 million yuan
Hunan,2004,Value of livestock output ,livestock,796.9,100 million yuan
Hunan,2004,Vegetable & melons sown area,vegetables,962.6,1000 hectares
Hunan,2004,Wheat production,wheat,145.6,1000 tons
Hunan,2004,Wheat sown area,wheat,76.2,1000 hectares
Hunan,2003,Aquatic product production,Aquatic products,157,"10,000 tons"
Hunan,2003,Corn production,corn,1286,1000 tons
Hunan,2003,Corn sown area,corn,289.8,1000 hectares
Hunan,2003,Cotton production,cotton,163,1000 tons
Hunan,2003,Cotton sown area,cotton,139,1000 hectares
Hunan,2003,Egg production,Egg production,646,1000 tons
Hunan,2003,Fruit orchard area,orchards,378.3,1000 hectares
Hunan,2003,Goat inventory,Goats,588.3,"10,000 head"
Hunan,2003,Grain production,total grain,24427,1000 tons
Hunan,2003,Grain sown area,total grain,4529.8,1000 hectares
Hunan,2003,Grape production,grapes,37,1000 tons
Hunan,2003,Hog inventory,Hog Inventory,41087,1000 head
Hunan,2003,Hog slaughter,Hog slaughter,39140,1000 head
Hunan,2003,Meat production,Meat Production,5038,1000 tons
Hunan,2003,Milk production,Milk production,53,1000 tons
Hunan,2003,Peanut production,peanuts,305,1000 tons
Hunan,2003,Peanut sown area,peanut,145.9,1000 hectares
Hunan,2003,Pear production,pears,71,1000 tons
Hunan,2003,Pork production,Pork production,4193,1000 tons
Hunan,2003,Rapeseed production,rapeseed,939,1000 tons
Hunan,2003,Rapeseed sown area,rapeseed,711.1,1000 hectares
Hunan,2003,Rice production,rice,20702,1000 tons
Hunan,2003,Rice sown area,rice,3410,1000 hectares
Hunan,2003,Sheep inventory,Sheep,0.1,"10,000 head"
Hunan,2003,Sown area: All crops,total sown area,7731.2,1000 hectares
Hunan,2003,Soybean sown area,soybeans,198.2,1000 hectares
Hunan,2003,Soybeans production,soybeans,397,1000 tons
Hunan,2003,Total population,total population,66630,Thousands
Hunan,2003,Total value of ag output,total,1425.5,100 million yuan
Hunan,2003,Tuber production,tubers,1610,1000 tons
Hunan,2003,Tuber sown area,tubers,400.5,1000 hectares
Hunan,2003,Value of crop output,farming (nongye),671.7,100 million yuan
Hunan,2003,Value of fisheries output,fisheries,97,100 million yuan
Hunan,2003,Value of forestry output,forestry,81.7,100 million yuan
Hunan,2003,Value of livestock output,livestock,575.1,100 million yuan
Hunan,2003,Vegetable & melons sown area,vegetables,964.3,1000 hectares
Hunan,2003,Wheat production,wheat,165,1000 tons
Hunan,2003,Wheat sown area,wheat,86.3,1000 hectares
Hunan,2002,Aquatic product production,Aquatic products,150,"10,000 tons"
Hunan,2002,Cattle & buffalo inventory,Cattle & buffalo,534,"10,000 head"
Hunan,2002,Corn production,corn,1192,1000 tons
Hunan,2002,Corn sown area,corn,272.9,1000 hectares
Hunan,2002,Cotton production,cotton,153,1000 tons
Hunan,2002,Cotton sown area,cotton,129.2,1000 hectares
Hunan,2002,Egg production,Egg production,627,1000 tons
Hunan,2002,Fruit orchard area,orchards,364,1000 hectares
Hunan,2002,Goat inventory,Goats,482.9,"10,000 head"
Hunan,2002,Grain production,total grain,25013,1000 tons
Hunan,2002,Grain sown area,total grain,2876.5,1000 hectares
Hunan,2002,Grape production,grapes,29,1000 tons
Hunan,2002,Hog inventory,Hog Inventory,39085,1000 head
Hunan,2002,Hog slaughter,Hog slaughter,56531,1000 head
Hunan,2002,Meat production,Meat Production,4725,1000 tons
Hunan,2002,Milk production,Milk production,30,1000 tons
Hunan,2002,Peanut production,peanuts,311,1000 tons
Hunan,2002,Peanut sown area,peanut,147.5,1000 hectares
Hunan,2002,Pear production,pears,63,1000 tons
Hunan,2002,Pork production,Pork production,3969,1000 tons
Hunan,2002,Rapeseed production,rapeseed,867,1000 tons
Hunan,2002,Rapeseed sown area,rapeseed,734.6,1000 hectares
Hunan,2002,Rice production,rice,21192,1000 tons
Hunan,2002,Rice sown area,rice,3541.5,1000 hectares
Hunan,2002,Sheep inventory,Sheep,0.1,"10,000 head"
Hunan,2002,Sown area: All crops,total sown area,7789.9,1000 hectares
Hunan,2002,Soybean sown area,soybeans,198.2,1000 hectares
Hunan,2002,Soybeans production,soybeans,449,1000 tons
Hunan,2002,Total population,total population,65434,Thousands
Hunan,2002,Total value of ag output,total,1319.9,100 million yuan
Hunan,2002,Tuber production,tubers,1717,1000 tons
Hunan,2002,Tuber sown area,tubers,396.9,1000 hectares
Hunan,2002,Value of crop output,farming (nongye),666.6,100 million yuan
Hunan,2002,Value of fisheries output,fisheries,89.8,100 million yuan
Hunan,2002,Value of forestry output,forestry,54.8,100 million yuan
Hunan,2002,Value of livestock output,livestock,508.7,100 million yuan
Hunan,2002,Vegetable & melons sown area,vegetables,899.6,1000 hectares
Hunan,2002,Wheat production,wheat,183,1000 tons
Hunan,2002,Wheat sown area,wheat,99.8,1000 hectares
Hunan,2001,Aquatic product production,Aquatic products,140.9648,"10,000 tons"
Hunan,2001,Cattle & buffalo inventory,Cattle & buffalo,507.9,"10,000 head"
Hunan,2001,Corn production,corn,1150.9668,1000 tons
Hunan,2001,Corn sown area,corn,269.8,1000 hectares
