"","Country.Name","Country.Code","Indicator.Code","Indicator.Description","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020"
"901","China","CHN","i901","Net ODA provided, total (constant 2015 US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","China","CHN","i902","Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19999.99955,29999.99933,29999.99933,319999.9928,209999.9934,699999.9881,2890000.105,5880000.114,40720001.22,1.4e+07,18020000.46,23180000.31,14619999.89,16180000.31,26500000,16399999.62,25250000,19719999.31,10149999.62,6309999.943,15689999.58,629999.9952,3089999.914,-1019999.981,-1610000.014,-14409999.85,-6760000.229,-7349999.905,-5269999.981,-7699999.809,-6670000.076,-4349999.905,NA
"903","China","CHN","i903","Net bilateral aid flows from DAC donors, Canada (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39999.99911,4469999.79,5e+06,6690000.057,15479999.54,17969999.31,32169998.17,35599998.47,37380001.07,67709999.08,39979999.54,62349998.47,69550003.05,68599998.47,53740001.68,38400001.53,4.5e+07,52279998.78,31420000.08,29200000.76,24319999.69,28739999.77,28440000.53,34909999.85,30030000.69,29600000.38,32900001.53,54340000.15,11050000.19,9020000.458,-1970000.029,-4079999.924,-2250000,-6760000.229,-10399999.62,-11539999.96,-12539999.96,-11380000.11,-12380000.11,NA
"904","China","CHN","i904","Foreign direct investment, net inflows (% of GDP)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.49e-05,0.029819636,0.135296316,0.209664357,0.275698543,0.483945715,0.536046583,0.623424606,0.847702965,1.022558946,0.97565029,0.966308311,1.138837732,2.613162193,6.186882076,5.987156294,4.88044416,4.651826651,4.725334152,4.435577102,3.74900388,3.475082246,3.51300212,3.609099885,3.48740331,3.483641114,4.554254034,4.508579016,4.40096483,3.73363489,2.568888291,4.0035629,3.708828902,2.827090556,3.039875469,2.559233447,2.192181603,1.55564215,1.349132679,1.693905294,1.310718781,NA
"905","China","CHN","i905","Net capital account (BoP, current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48082509.16,-69345308.41,4101792454,4020114666,3099074940,3051447677,3939300398,4630451540,5446287975,4272276974,3052011938,-32747983.92,316093566.3,-344407427.2,-91496073.44,-568607666.6,-327297478.9,-76821175.7
"906","China","CHN","i906","Travel services (% of service imports, BoP)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.260869565,2.657973922,5.250262513,12.44057052,13.53251318,15.57344064,17.56869276,10.97186701,10.79963235,12.39990294,26.62709349,23.23861748,18.62690963,14.62021297,19.80960815,28.75026522,33.83693574,33.83685801,36.15713289,35.25103277,32.92792205,27.34149308,27.08182811,25.91269929,24.11953951,22.88946579,22.74759639,27.49919879,28.37621869,29.28658657,36.25183425,38.89094459,52.51850188,57.33749198,56.64411541,54.63512387,52.73843855,50.36922946,34.29470324
"907","China","CHN","i907","Cereal production (metric tons)",NA,109659976,120421293,137456233,152356625,162156281,177613486,181182167,177133015,176486754,200836854,212142760,206516977,221853449,234636870,244525529,250213735,243286035,273038118,292727509,280287437,286450038,315364050,345626506,365937335,339877377,352084647,359240676,351824290,367636080,404719096,398896071,404275226,407930462,396460120,418664201,453439300,445931409,458394739,455192431,407336509,398396811,398688240,376655003,413163790,429370265,452800282,457809418,480125970,483277147,497920509,521171808,541163568,554422547,559325222,623197344,618011522,619879237,612170193,NA,NA
"908","China","CHN","i908","Arable land (% of land area)",NA,10.97085318,10.93934024,10.91843772,10.8974291,10.87122137,10.82273176,10.77105903,10.71938629,10.67004785,10.61752629,10.57158318,10.52235084,10.47216357,10.53168801,10.37551368,10.35602585,10.3364429,10.3155757,10.30088024,10.2867153,10.35037794,10.87040713,11.4646985,12.17485599,12.82113857,12.8619888,12.82941472,12.90145968,13.03875892,13.20799561,13.32089081,13.11048557,12.94008172,12.8761007,12.75730207,12.73163843,12.6989849,12.69784428,12.69744639,12.69706198,12.75985887,12.8014352,12.82115475,12.84087253,12.86695861,12.90301725,12.89663449,12.92261352,12.94296832,12.87784131,12.80041683,12.72820233,12.70719317,12.69589308,12.68935693,12.68081675,12.67850328,12.6782458,NA,NA
"909","China","CHN","i909","Intentional homicides (per 100,000 people)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.204492483,2.030222556,2.065775141,2.067029744,2.027515555,2.081116779,1.996648031,2.009863821,1.85455293,1.867680969,1.56074306,1.342863413,1.197553727,1.094217934,1.077529358,0.97968265,0.872867465,0.815340829,0.764431884,0.720495296,0.653944197,0.610586892,0.562271461,0.527090789,NA,NA
"910","China","CHN","i910","Merchandise exports by the reporting economy, residual (% of total merchandise exports)",NA,0.681140911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.85770243,13.36166822,10.50046309,4.091069965,3.739634361,3.502403433,4.2523276,6.074998902,6.604329987,5.485276975,5.549307595,7.321378909,5.363985778,3.214054085,1.5539775,0.768617805,0.703077012,0.816194606,0.715988039,0.026093717,0.032335414,0.060864078,0.137651584,0.05959927,0.07343738,0.085065906,0.061479088,0.066418269,0.07581889,0.064685301,0.049684436,0.124922091,0.242763209,0.246809715,0.171995675,0.12297434,0.092455061,0.200080656,0.209079983,0.01824482,0.008091591,0.007571209,NA
"911","China","CHN","i911","Food exports (% of merchandise exports)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.27033876,12.56623055,12.41722901,14.58959598,NA,NA,NA,NA,11.34546567,10.83494666,10.06432143,8.266680272,8.227499581,7.13949409,6.627330329,6.019372598,5.441091893,5.344694171,4.964290416,4.390813048,3.508224316,3.233186033,2.875748972,2.717962841,2.508397458,2.939179965,2.798424176,2.853357746,2.748838534,2.715363035,2.710775863,2.778687355,3.156181103,3.048462215,2.900889606,2.876402525,NA
"912","China","CHN","i912","Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports)",NA,3.347780601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.601746014,0.877170435,1.463727249,1.04343404,1.309508075,1.04381782,0.726301756,0.296608773,0.231309243,0.294058446,0.334585318,0.493389374,0.402399304,0.304354478,0.440077335,0.789710211,0.340177692,0.58989808,0.780604394,0.975811568,0.934065605,0.960083395,1.519536361,1.351382576,1.108851205,1.313039374,1.338116584,1.797542419,1.945560485,2.019647364,2.537603983,2.311029894,2.488427499,2.890362508,2.874842243,2.737964264,2.822161293,2.073773172,1.751989858,2.028550093,2.530430986,2.237930684,NA
"913","China","CHN","i913","Tariff rate, most favored nation, weighted mean, primary products (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.96,13.94,12.81,NA,24.98,19.89,17.55,16.67,18.82,19.18,6.08,5.73,6.22,3.55,3.69,3.28,2.31,2.07,2.14,1.97,NA,NA,1.99,2.6,3.27,3.77,2.94,2.48,NA
"914","China","CHN","i914","Tariff rate, most favored nation, weighted mean, manufactured products (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.41,33.28,30.72,NA,18.43,14.85,15.1,14.03,13.74,13.04,8.11,6.67,5.88,5.35,4.66,6.38,6.25,4.9,7.01,10.13,NA,NA,7.87,7,5.04,5.61,5.17,3.87,NA
"915","China","CHN","i915","International tourism, receipts (% of total exports)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.984366661,9.358110976,10.01174241,9.112847893,9.112440788,8.780160369,4.194618398,4.589312251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","China","CHN","i916","Completeness of birth registration, female (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","China","CHN","i917","Population ages 75-79, female (% of female population)",0.720900217,0.727066359,0.713003971,0.689268665,0.666053346,0.64635863,0.664408969,0.684732061,0.703681217,0.716637695,0.72382769,0.730156104,0.731535437,0.734793836,0.747459399,0.772571969,0.810236604,0.852408439,0.893954542,0.928741771,0.955714449,0.978622838,0.993259111,1.006481455,1.025012365,1.051893812,1.077865684,1.104057055,1.130718135,1.158966639,1.190871856,1.215240211,1.246711605,1.280590275,1.308604016,1.327479971,1.339435656,1.338780655,1.335770528,1.342131275,1.363097583,1.373319372,1.391490778,1.419526852,1.458277198,1.508203859,1.55509744,1.607782198,1.661703881,1.711205899,1.754512161,1.782070053,1.807292454,1.831899204,1.855067977,1.877305081,1.887825984,1.897397206,1.918043208,1.964557571,2.045046632
"918","China","CHN","i918","Population ages 50-54, female (% of female population)",4.188772987,4.187246459,4.179859035,4.170917896,4.166157518,4.163728654,4.114100186,4.075935504,4.039086426,3.990694503,3.927539691,3.844669251,3.761206239,3.682307287,3.61870034,3.577123576,3.556039638,3.550364266,3.561262812,3.5892897,3.63263875,3.690577241,3.758785644,3.827447663,3.880903047,3.909122931,3.903477532,3.879940383,3.843384048,3.803543681,3.769140426,3.718182916,3.688572934,3.684296038,3.712684761,3.780656554,3.911302654,4.055964966,4.232985877,4.471880266,4.782690662,5.131786305,5.567099954,6.016451492,6.36535373,6.549964863,6.588745028,6.471259869,6.276678956,6.132244267,6.113829093,6.194082263,6.375949629,6.637728163,6.940822752,7.257559841,7.587995231,7.943524575,8.283784264,8.552534303,8.714793286
"919","China","CHN","i919","Population ages 15-64, male",196530121,194173644,194315297,197341155,200882984,205753683,210510031,216288486,223104378,230331181,237363620,243615263,249450066,255157699,260929726,266789550,272992889,279429932,286538993,294260774,302204706,311063230,320434235,329735271,338575787,347351142,355233423,363164244,370765138,377985608,385146346,390057478,396136767,402764657,408970994,414162559,421652515,426893169,431104552,436202665,443104584,449078998,457131677,466309161,474895410,482021879,488079228,492730984,496279809,499350356,502289492,504550823,506796551,508843425,510398792,511270083,511381340,511073907,510042436,508795902,507895186
"920","China","CHN","i920","Population ages 00-04, female (% of female population)",14.74561773,13.95247688,13.95784832,14.49786832,15.14774969,15.64412376,16.39684622,16.74529694,16.77519509,16.64362849,16.46542258,16.33283322,15.89927306,15.27718492,14.55680049,13.80556743,12.86633497,12.01261756,11.25904095,10.62404669,10.11177052,9.555069287,9.31158434,9.29813577,9.435142897,9.668741034,10.13795218,10.62158127,11.03730323,11.24917153,11.18531946,11.25962099,10.65178813,9.633753209,8.615069494,7.875170658,6.722417748,6.321756981,6.43034997,6.622705078,6.615302992,6.845717781,6.760000082,6.447977671,6.131069233,5.960633625,5.823660898,5.772704094,5.801958975,5.847580738,5.872209428,5.912205337,5.935913969,5.940289632,5.933207319,5.91820501,5.902973057,5.86068777,5.797798992,5.720006794,5.63078476
"921","China","CHN","i921","Contraceptive prevalence, modern methods (% of women ages 15-49)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.47,17.26,22.492249,28.43,34.42,40.62,45.214521,48.41,50.23,53.665366,54.564543,54.71,66.7,64.22,66.32,66.15,65.73,69.343065,69.9,NA,NA,NA,83.7,NA,NA,NA,NA,83.3,NA,NA,NA,86.2,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,85.40693,NA,80.5,NA,NA,NA
"922","China","CHN","i922","Children in employment, wage workers (% of children in employment, ages 7-14)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","China","CHN","i923","Unemployment with basic education, male (% of male labor force with basic education)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","China","CHN","i924","Labor force with intermediate education (% of total working-age population with intermediate education)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","China","CHN","i925","Labor force with advanced education, female (% of female working-age population with advanced education)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","China","CHN","i926","Average working hours of children, working only, female, ages 7-14 (hours per week)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","China","CHN","i927","Children in employment, self-employed, male (% of male children in employment, ages 7-14)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","China","CHN","i928","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.29000092,28.48999977,29.76000023,31.05999947,32.15999985,33.13000107,33.99000168,34.63999939,35.25999832,36.04000092,36.86000061,37.86999893,39.04000092,40.27000046,41.74000168,43.36999893,45.18000031,46.5,47.75999832,49.13000107,50.31999969,51.18999863,51.97999954,52.63999939,53.24000168,53.72999954,54.16999817,55.13999939,56.27999878,NA
"929","China","CHN","i929","Employers, male (% of male employment) (modeled ILO estimate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.140000105,3.039999962,2.930000067,2.819999933,2.730000019,2.660000086,2.599999905,2.559999943,2.529999971,2.50999999,2.50999999,2.519999981,2.529999971,2.549999952,2.559999943,2.559999943,2.539999962,2.539999962,2.559999943,2.579999924,2.599999905,2.630000114,2.670000076,2.720000029,2.769999981,2.829999924,2.880000114,2.920000076,2.910000086,NA
"930","China","CHN","i930","Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.38,NA,NA,NA,NA
"931","China","CHN","i931","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,83.4,NA,NA,72.9,NA,NA,68.4,NA,NA,57.7,NA,NA,43.2,NA,NA,34.7,NA,28.6,23.5,20.2,12.1,9.5,7,5.4,NA,NA,NA,NA
"932","China","CHN","i932","Out-of-pocket expenditure per capita (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.32022667,28.02834129,30.88593864,33.79009628,37.17823029,41.4585762,45.48060989,49.79314804,62.47270203,70.66744232,76.08855438,95.17764282,110.514885,124.4158936,131.3808441,136.8847351,141.9586792,157.6328583,179.1320038,NA,NA
"933","China","CHN","i933","Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","China","CHN","i934","Prevalence of severe wasting, weight for height, female (% of children under 5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,1.1,NA,NA,1.3,NA,NA,0.6,NA,0.4,NA,0.7,NA,NA,0.5,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","China","CHN","i935","Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,2,2.1,2.2,2.3,2.4,2.3,2.3,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.3,2.2,2.1,2.1,NA
"936","China","CHN","i936","Prevalence of underweight, weight for age, female (% of children under 5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,14.6,NA,NA,9.6,NA,NA,6.6,NA,7.5,NA,6.5,NA,NA,4.2,NA,NA,NA,NA,3.3,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA
"937","China","CHN","i937","Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA
"938","China","CHN","i938","Nurses and midwives (per 1,000 people)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8238,NA,NA,NA,NA,0.9024,0.924,0.9445,0.9531,0.9662,0.9763,1.083,0.9483,0.9573,0.9836,1.0086,1.0599,1.1518,1.233,1.3552,1.4881,1.6213,1.7938,1.9886,2.1349,2.2914,2.4665,2.6621,NA,NA,NA
"939","China","CHN","i939","Prevalence of HIV, female (% ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","China","CHN","i940","Prevalence of HIV, total (% of population ages 15-49)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","China","CHN","i941","Condom use, population ages 15-24, male (% of males ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","China","CHN","i942","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.18056,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.34722,NA,NA
"943","China","CHN","i943","Current education expenditure, primary (% of total expenditure in primary public institutions)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.23045349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","China","CHN","i944","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.145899773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","China","CHN","i945","Trained teachers in secondary education, female (% of female teachers)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","China","CHN","i946","Secondary education, general pupils (% female)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.98805,38.13706,39.26706,40.38495,41.67303,41.46879,40.82195,39.57967,39.00321,39.2492,39.4549,40.00461,40.22835,40.65212,40.79578,40.97809,41.44203,41.86931,42.65272,43.10619,43.71454,44.3024,44.82412,45.29257,NA,46.09985,NA,NA,NA,46.67663,NA,NA,47.06344,47.13169,47.29416,47.46483,47.57551,47.6375,47.70984,47.85841,47.90135,47.8317,47.78119,47.83663,47.92337,NA,NA
"947","China","CHN","i947","Lower secondary completion rate, female (% of relevant age group)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.62509155,63.3619194,72.05879974,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.5163269,102.3605118,102.6044998,100.3241119,100.514328,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","China","CHN","i948","Repeaters, primary, total (% of total enrollment)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.48817,6.51575,6.14473,5.10434,4.57985,3.73956,2.83005,2.18098,1.6397,NA,NA,NA,NA,NA,NA,NA,NA,0.26887,0.24671,0.28671,0.27986,0.2768,0.2582,0.17111,0.15093,0.08044,0.01997,0.01355,0.01378,0.0075,NA,NA
"949","China","CHN","i949","School enrollment, primary, male (% net)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.59585,NA,99.6142,NA,99.64831,98.42773,97.07896,95.18826,92.94238,91.32285,90.26422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","China","CHN","i950","Primary completion rate, total (% of relevant age group)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.4050369,101.5680618,102.9511871,99.28115845,101.1017227,103.5136185,98.77063751,93.32328796,90.64083862,NA,NA,NA,NA,NA,NA,NA,NA,91.6324234,93.34789276,99.27693939,98.29463196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","China","CHN","i951","Compulsory education, duration (years)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
